Date,Close,Open,High,Low,Volume,PCT
22.04.2019,5346.7,5248.2,5370.2,5170.2,920.77K,1.97%
23.04.2019,5511.6,5346.5,5594.4,5291.4,900.00K,3.08%
24.04.2019,5415.6,5511.2,5589.6,5346.8,994.04K,-1.74%
25.04.2019,5209.1,5415.6,5528.2,5137.4,955.36K,-3.81%
26.04.2019,5298.3,5209.2,5469.3,5159.3,1.03M,1.71%
27.04.2019,5265.9,5298.2,5318.1,5225.4,833.13K,-0.61%
28.04.2019,5302.3,5265.7,5332.5,5234.4,681.41K,0.69%
29.04.2019,5235.0,5302.4,5322.9,5188.9,775.82K,-1.27%
30.04.2019,5320.8,5235.4,5336.6,5195.9,697.42K,1.64%
01.05.2019,5384.2,5321.1,5396.3,5319.5,623.64K,1.19%
02.05.2019,5493.8,5384.6,5530.8,5370.0,722.23K,2.04%
03.05.2019,5766.8,5493.6,5844.2,5478.7,1.04M,4.97%
04.05.2019,5830.9,5768.0,5899.2,5605.0,920.61K,1.11%
05.05.2019,5774.9,5830.8,5838.2,5708.2,709.02K,-0.96%
06.05.2019,5745.1,5775.1,5801.4,5630.5,755.39K,-0.52%
07.05.2019,5849.5,5745.5,6019.8,5745.5,955.88K,1.82%
08.05.2019,5990.3,5849.4,6011.3,5799.1,757.13K,2.41%
09.05.2019,6191.5,5990.5,6206.0,5990.0,799.96K,3.36%
10.05.2019,6386.0,6194.3,6466.6,6157.8,907.94K,3.14%
11.05.2019,7190.3,6386.6,7373.8,6386.5,1.31M,12.59%
12.05.2019,6984.8,7190.0,7518.9,6802.6,1.35M,-2.86%
13.05.2019,7806.0,6984.7,8058.3,6893.1,1.20M,11.76%
14.05.2019,7994.6,7806.4,8323.9,7674.0,1.33M,2.42%
15.05.2019,8164.6,7994.8,8225.3,7856.5,1.13M,2.13%
16.05.2019,7871.8,8164.8,8293.3,7720.4,1.18M,-3.59%
17.05.2019,7359.5,7871.9,7924.0,6998.6,1.43M,-6.51%
18.05.2019,7262.6,7359.9,7458.5,7189.4,865.53K,-1.32%
19.05.2019,8157.2,7261.9,8253.4,7252.3,1.08M,12.32%
20.05.2019,7965.3,8156.4,8156.4,7604.0,958.81K,-2.35%
21.05.2019,7930.3,7965.0,8056.8,7813.2,804.88K,-0.44%
22.05.2019,7635.7,7928.7,7999.0,7545.9,821.40K,-3.72%
23.05.2019,7852.1,7637.2,7939.1,7486.8,815.14K,2.83%
24.05.2019,7970.1,7852.8,8124.1,7775.4,868.47K,1.50%
25.05.2019,8027.4,7971.4,8090.1,7919.1,691.27K,0.72%
26.05.2019,8630.2,8029.6,8718.6,7866.5,872.12K,7.51%
27.05.2019,8760.1,8628.9,8902.8,8607.3,907.96K,1.51%
28.05.2019,8716.3,8759.4,8794.1,8568.8,763.20K,-0.50%
29.05.2019,8647.8,8715.6,8747.2,8435.3,15.43M,-0.79%
30.05.2019,8271.9,8647.8,9045.9,8054.7,1.04M,-4.35%
31.05.2019,8558.3,8271.4,8578.8,8135.0,858.41K,3.46%
01.06.2019,8545.7,8556.9,8615.8,8454.0,686.75K,-0.15%
02.06.2019,8728.6,8545.8,8807.7,8534.8,614.54K,2.14%
03.06.2019,8124.8,8728.6,8734.9,8102.7,739.45K,-6.92%
04.06.2019,7685.5,8118.1,8118.1,7494.0,966.95K,-5.41%
05.06.2019,7779.1,7685.6,7885.0,7590.4,762.94K,1.22%
06.06.2019,7784.9,7779.6,7861.4,7480.4,651.82K,0.08%
07.06.2019,7985.2,7785.8,8099.4,7749.4,588.87K,2.57%
08.06.2019,7901.4,7985.3,8044.4,7770.5,485.81K,-1.05%
09.06.2019,7635.0,7901.6,7937.5,7516.9,554.48K,-3.37%
10.06.2019,7987.8,7635.0,8012.8,7523.6,641.38K,4.62%
11.06.2019,7888.0,7987.8,8010.4,7714.5,579.00K,-1.25%
12.06.2019,8133.1,7888.0,8198.1,7805.8,607.89K,3.11%
13.06.2019,8219.0,8132.4,8306.1,8028.6,574.21K,1.06%
14.06.2019,8656.1,8218.6,8685.3,8153.2,643.17K,5.32%
15.06.2019,8812.5,8655.8,8856.7,8582.3,608.69K,1.81%
16.06.2019,8962.5,8812.2,9332.0,8771.1,849.77K,1.70%
17.06.2019,9318.8,8961.0,9438.1,8959.8,738.80K,3.98%
18.06.2019,9080.6,9318.9,9336.1,8962.7,723.17K,-2.56%
19.06.2019,9255.4,9080.7,9295.1,9044.0,587.57K,1.93%
20.06.2019,9517.0,9255.0,9583.9,9188.4,693.62K,2.83%
21.06.2019,10179.3,9517.7,10184.3,9517.4,769.12K,6.96%
22.06.2019,10721.7,10178.1,11160.5,10031.3,1.09M,5.33%
23.06.2019,10897.1,10721.5,11361.3,10557.8,683.79K,1.64%
24.06.2019,11046.4,10897.3,11114.4,10622.6,566.96K,1.37%
25.06.2019,11809.9,11046.6,11833.9,11033.7,781.09K,6.91%
26.06.2019,13063.8,11811.6,13929.8,11747.3,1.48M,10.62%
27.06.2019,11287.8,13062.4,13422.0,10493.5,1.59M,-13.59%
28.06.2019,12409.1,11288.4,12461.8,10970.5,1.09M,9.93%
29.06.2019,11906.5,12408.0,12422.9,11490.8,834.62K,-4.05%
30.06.2019,10818.6,11906.0,12179.3,10765.4,880.77K,-9.14%
01.07.2019,10616.6,10821.4,11254.5,10041.6,1.04M,-1.87%
02.07.2019,10835.9,10615.5,10923.5,9728.5,1.12M,2.07%
03.07.2019,11900.8,10835.9,11931.8,10835.9,998.73K,9.83%
04.07.2019,11163.1,11899.3,11948.0,11087.1,840.34K,-6.20%
05.07.2019,10970.2,11159.7,11381.8,10810.3,772.67K,-1.73%
06.07.2019,11268.0,10969.8,11650.2,10967.9,688.96K,2.71%
07.07.2019,11415.9,11267.9,11524.6,11108.1,601.93K,1.31%
08.07.2019,12252.6,11415.8,12332.3,11304.8,695.60K,7.33%
09.07.2019,12541.5,12250.6,12772.9,12111.2,847.84K,2.36%
10.07.2019,12110.6,12542.8,13134.4,11594.9,1.11M,-3.44%
11.07.2019,11342.3,12111.6,12111.6,11029.0,943.13K,-6.34%
12.07.2019,11762.1,11343.7,11881.4,11109.8,738.17K,3.70%
13.07.2019,11364.9,11762.8,11798.4,10839.4,747.71K,-3.38%
14.07.2019,10200.1,11364.3,11448.7,10128.9,840.76K,-10.25%
15.07.2019,10845.9,10199.9,11064.7,9885.4,956.52K,6.33%
16.07.2019,9424.8,10844.0,11019.5,9375.3,1.05M,-13.10%
17.07.2019,9723.2,9425.1,9983.6,9082.6,1.03M,3.17%
18.07.2019,10651.4,9723.1,10787.1,9390.0,974.49K,9.55%
19.07.2019,10571.5,10651.6,10758.4,10160.7,727.79K,-0.75%
20.07.2019,10826.7,10571.9,11155.6,10462.0,668.94K,2.41%
21.07.2019,10714.4,10827.0,10883.8,10442.5,562.17K,-1.04%
22.07.2019,10412.5,10715.1,10806.3,10196.5,591.27K,-2.82%
23.07.2019,9888.7,10412.8,10414.7,9865.4,663.38K,-5.03%
24.07.2019,9804.3,9887.2,9945.3,9584.0,639.54K,-0.85%
25.07.2019,9945.3,9804.7,10203.5,9776.6,545.85K,1.44%
26.07.2019,9831.0,9945.2,10436.1,9724.2,493.75K,-1.15%
27.07.2019,9492.1,9830.4,10232.3,9389.1,661.89K,-3.45%
28.07.2019,9727.8,9491.1,9798.5,9401.1,518.59K,2.48%
29.07.2019,9580.9,9728.5,9835.4,9502.5,510.90K,-1.51%
30.07.2019,9580.7,9580.0,9703.0,9483.0,511.51K,-0.00%
31.07.2019,10082.0,9580.3,10100.0,9562.4,589.84K,5.23%
01.08.2019,10380.0,10081.9,10459.0,9890.6,608.37K,2.96%
02.08.2019,10520.1,10380.5,10664.8,10330.5,578.29K,1.35%
03.08.2019,10815.7,10519.9,10893.6,10504.5,508.75K,2.81%
04.08.2019,10934.6,10816.1,11017.7,10568.8,585.71K,1.10%
05.08.2019,11816.8,10934.8,11922.3,10934.8,769.63K,8.07%
06.08.2019,11480.9,11817.6,12291.9,11237.0,807.58K,-2.84%
07.08.2019,12013.9,11481.0,12114.5,11406.4,702.85K,4.64%
08.08.2019,12191.6,12015.9,12236.6,11727.0,592.15K,1.48%
09.08.2019,12089.8,12190.0,12225.3,11885.0,558.72K,-0.84%
10.08.2019,11314.5,12090.5,12185.0,11281.6,570.74K,-6.41%
11.08.2019,11517.2,11314.6,11728.4,11146.1,435.83K,1.79%
12.08.2019,11394.2,11505.1,11508.6,11267.3,391.08K,-1.07%
13.08.2019,10892.9,11395.0,11445.6,10793.2,540.78K,-4.40%
14.08.2019,10049.4,10894.2,10894.5,9965.5,745.59K,-7.74%
15.08.2019,10303.4,10053.3,10448.2,9580.1,930.05K,2.53%
16.08.2019,10335.6,10300.9,10734.0,9788.6,798.67K,0.31%
17.08.2019,10218.1,10335.5,10460.7,10016.3,497.77K,-1.14%
18.08.2019,10312.7,10219.3,10494.9,10086.7,441.11K,0.93%
19.08.2019,10910.7,10312.8,10923.9,10267.8,519.01K,5.80%
20.08.2019,10752.6,10911.2,10941.6,10581.0,515.47K,-1.45%
21.08.2019,10141.5,10753.3,10797.8,9908.0,717.65K,-5.68%
22.08.2019,10105.0,10141.1,10218.2,9777.0,520.75K,-0.36%
23.08.2019,10388.7,10104.9,10434.3,9921.4,436.26K,2.81%
24.08.2019,10131.0,10389.4,10415.9,9917.5,463.85K,-2.48%
25.08.2019,10136.3,10132.1,10307.0,9935.2,422.53K,0.05%
26.08.2019,10371.8,10136.0,10568.2,10136.0,568.77K,2.32%
27.08.2019,10184.8,10372.2,10387.6,10060.2,419.81K,-1.80%
28.08.2019,9729.4,10184.7,10271.3,9629.6,580.29K,-4.47%
29.08.2019,9491.0,9729.1,9729.1,9343.0,509.13K,-2.45%
30.08.2019,9585.4,9494.1,9675.7,9370.2,413.92K,0.99%
31.08.2019,9594.4,9585.5,9677.5,9457.3,311.49K,0.09%
01.09.2019,9729.3,9594.7,9799.5,9533.6,322.66K,1.41%
02.09.2019,10348.8,9728.8,10431.5,9720.3,542.79K,6.37%
03.09.2019,10612.3,10348.1,10756.8,10283.5,578.79K,2.55%
04.09.2019,10568.2,10611.6,10783.6,10388.6,504.45K,-0.42%
05.09.2019,10566.9,10567.8,10630.7,10469.9,402.09K,-0.01%
06.09.2019,10309.3,10566.7,10896.2,10227.4,643.02K,-2.44%
07.09.2019,10461.1,10306.9,10556.4,10302.3,393.57K,1.47%
08.09.2019,10402.8,10461.6,10578.0,10266.3,339.73K,-0.56%
09.09.2019,10309.0,10402.1,10478.0,10095.7,473.76K,-0.90%
10.09.2019,10105.4,10308.7,10379.8,9970.7,383.22K,-1.98%
11.09.2019,10162.5,10104.9,10257.5,9908.9,413.06K,0.57%
12.09.2019,10415.1,10162.4,10447.9,10051.0,413.22K,2.49%
13.09.2019,10342.1,10415.2,10441.4,10174.1,365.52K,-0.70%
14.09.2019,10337.3,10342.2,10421.4,10253.7,326.44K,-0.05%
15.09.2019,10311.5,10337.3,10360.4,10272.0,255.79K,-0.25%
16.09.2019,10255.5,10311.3,10360.5,10108.5,372.53K,-0.54%
17.09.2019,10195.7,10254.6,10273.6,10153.5,321.64K,-0.58%
18.09.2019,10164.7,10195.7,10257.5,10119.3,318.82K,-0.30%
19.09.2019,10250.5,10164.6,10297.6,9707.6,542.25K,0.84%
20.09.2019,10172.7,10251.5,10279.5,10088.6,362.07K,-0.76%
21.09.2019,9993.0,10172.8,10177.9,9939.8,326.17K,-1.77%
22.09.2019,10031.6,9993.0,10075.0,9870.9,337.06K,0.39%
23.09.2019,9702.2,10031.3,10048.8,9656.3,431.10K,-3.28%
24.09.2019,8513.9,9702.7,9793.8,8069.4,933.16K,-12.25%
25.09.2019,8432.4,8512.3,8729.8,8245.1,696.11K,-0.96%
26.09.2019,8063.8,8432.5,8463.1,7773.6,731.03K,-4.37%
27.09.2019,8184.9,8063.8,8257.4,7882.1,561.40K,1.50%
28.09.2019,8208.5,8184.5,8297.2,8031.1,457.79K,0.29%
29.09.2019,8049.1,8208.0,8226.8,7922.1,418.48K,-1.94%
30.09.2019,8284.3,8048.9,8318.5,7749.0,600.26K,2.92%
01.10.2019,8302.7,8285.0,8486.2,8187.9,533.95K,0.22%
02.10.2019,8364.1,8302.7,8374.0,8167.7,405.86K,0.74%
03.10.2019,8226.9,8363.6,8391.7,8090.1,460.97K,-1.64%
04.10.2019,8148.1,8227.6,8233.6,8041.4,416.92K,-0.96%
05.10.2019,8127.3,8148.0,8185.1,8030.6,360.92K,-0.25%
06.10.2019,7881.9,8127.3,8145.5,7834.9,448.80K,-3.02%
07.10.2019,8198.6,7882.6,8293.5,7797.0,604.74K,4.02%
08.10.2019,8182.9,8198.5,8323.1,8118.1,469.04K,-0.19%
09.10.2019,8566.7,8180.1,8655.9,8122.7,636.43K,4.69%
10.10.2019,8562.3,8566.8,8638.5,8438.7,511.46K,-0.05%
11.10.2019,8267.8,8562.2,8751.1,8249.7,667.86K,-3.44%
12.10.2019,8304.4,8267.6,8394.8,8260.9,424.02K,0.44%
13.10.2019,8281.5,8304.3,8450.2,8190.6,419.87K,-0.28%
14.10.2019,8353.3,8281.3,8374.3,8222.2,505.02K,0.87%
15.10.2019,8167.2,8353.4,8400.2,8139.5,469.73K,-2.23%
16.10.2019,8000.4,8167.1,8185.9,7929.8,538.92K,-2.04%
17.10.2019,8073.3,8000.4,8118.2,7944.4,444.95K,0.91%
18.10.2019,7948.5,8073.3,8116.4,7842.0,505.79K,-1.55%
19.10.2019,7957.3,7948.3,8060.2,7892.4,428.83K,0.11%
20.10.2019,8223.4,7957.4,8288.5,7889.6,513.91K,3.34%
21.10.2019,8208.2,8224.1,8315.3,8155.7,489.40K,-0.18%
22.10.2019,8031.4,8207.4,8289.1,8017.7,570.39K,-2.15%
23.10.2019,7477.0,8031.0,8055.0,7329.2,892.08K,-6.90%
24.10.2019,7422.7,7476.8,7501.5,7366.3,586.49K,-0.73%
25.10.2019,8658.3,7422.8,8697.7,7404.9,1.18M,16.65%
26.10.2019,9230.6,8658.4,10540.0,8061.8,1.78M,6.61%
27.10.2019,9529.6,9230.6,9773.2,9081.0,1.16M,3.24%
28.10.2019,9207.2,9530.1,9866.9,9202.5,1.04M,-3.38%
29.10.2019,9411.3,9206.5,9531.3,9125.3,918.48K,2.22%
30.10.2019,9157.9,9411.3,9411.3,9018.4,789.73K,-2.69%
31.10.2019,9152.6,9157.9,9378.9,8959.6,798.93K,-0.06%
01.11.2019,9230.1,9153.1,9270.4,9057.2,689.65K,0.85%
02.11.2019,9300.6,9230.3,9356.7,9201.2,570.74K,0.76%
03.11.2019,9198.3,9300.5,9359.1,9095.0,536.56K,-1.10%
04.11.2019,9396.4,9198.7,9500.4,9134.1,681.01K,2.15%
05.11.2019,9310.8,9396.1,9452.7,9193.9,653.42K,-0.91%
06.11.2019,9338.9,9311.2,9424.6,9262.7,578.03K,0.30%
07.11.2019,9223.5,9339.2,9367.0,9130.0,603.54K,-1.24%
08.11.2019,8778.2,9223.6,9254.8,8722.4,791.79K,-4.83%
09.11.2019,8804.5,8778.1,8877.5,8746.9,512.02K,0.30%
10.11.2019,9036.8,8804.7,9092.9,8763.5,581.57K,2.64%
11.11.2019,8736.9,9036.9,9066.4,8649.4,601.16K,-3.32%
12.11.2019,8812.6,8737.4,8841.2,8615.7,575.16K,0.87%
13.11.2019,8783.1,8813.2,8829.7,8721.1,454.33K,-0.33%
14.11.2019,8661.2,8782.9,8799.8,8615.8,515.43K,-1.39%
15.11.2019,8476.3,8660.8,8761.8,8437.1,653.71K,-2.13%
16.11.2019,8497.3,8476.2,8532.8,8450.7,471.16K,0.25%
17.11.2019,8509.8,8497.4,8631.7,8413.0,531.22K,0.15%
18.11.2019,8208.4,8510.3,8516.3,8110.4,692.60K,-3.54%
19.11.2019,8145.7,8207.7,8245.6,8032.8,654.27K,-0.76%
20.11.2019,8099.3,8145.7,8223.0,8074.2,607.27K,-0.57%
21.11.2019,7627.9,8099.4,8129.6,7519.7,891.50K,-5.82%
22.11.2019,7272.5,7627.9,7700.9,6818.5,1.41M,-4.66%
23.11.2019,7324.1,7271.6,7342.5,7093.7,783.18K,0.71%
24.11.2019,6924.7,7325.0,7344.1,6894.9,904.50K,-5.45%
25.11.2019,7115.6,6924.7,7352.8,6534.8,1.29M,2.76%
26.11.2019,7162.8,7115.5,7329.5,7045.1,844.27K,0.66%
27.11.2019,7510.6,7162.8,7636.9,6875.4,996.49K,4.86%
28.11.2019,7426.7,7510.6,7639.5,7380.6,737.58K,-1.12%
29.11.2019,7742.7,7426.6,7825.3,7412.3,766.71K,4.26%
30.11.2019,7546.6,7742.7,7787.7,7472.7,650.60K,-2.53%
01.12.2019,7396.4,7546.5,7546.5,7244.4,777.00K,-1.99%
02.12.2019,7298.2,7395.9,7433.8,7173.6,687.78K,-1.33%
03.12.2019,7291.8,7298.1,7389.4,7227.1,548.77K,-0.09%
04.12.2019,7204.4,7291.9,7702.2,7113.6,971.75K,-1.20%
05.12.2019,7399.2,7204.6,7476.3,7184.0,780.78K,2.70%
06.12.2019,7530.8,7399.2,7552.1,7329.8,706.10K,1.78%
07.12.2019,7510.9,7530.4,7595.7,7489.6,557.14K,-0.26%
08.12.2019,7524.4,7510.8,7576.4,7416.7,499.04K,0.18%
09.12.2019,7355.8,7524.8,7626.0,7321.6,648.66K,-2.24%
10.12.2019,7235.7,7356.2,7400.3,7192.1,609.50K,-1.63%
11.12.2019,7208.0,7235.8,7284.4,7168.8,518.40K,-0.38%
12.12.2019,7208.0,7208.0,7272.4,7124.6,611.80K,0.00%
13.12.2019,7255.2,7208.4,7288.0,7200.3,503.49K,0.65%
14.12.2019,7080.8,7255.2,7267.4,7043.3,524.56K,-2.40%
15.12.2019,7128.5,7080.8,7175.8,7033.8,492.58K,0.67%
16.12.2019,6903.5,7128.5,7153.1,6864.6,689.56K,-3.16%
17.12.2019,6613.3,6903.5,6943.5,6575.0,894.55K,-4.20%
18.12.2019,7276.0,6613.5,7387.7,6462.2,1.14M,10.02%
19.12.2019,7165.5,7276.4,7354.0,7039.3,778.72K,-1.52%
20.12.2019,7196.4,7165.5,7218.4,7107.7,627.04K,0.43%
21.12.2019,7156.2,7196.4,7197.6,7129.6,468.74K,-0.56%
22.12.2019,7495.8,7156.3,7501.1,7142.0,677.94K,4.74%
23.12.2019,7322.8,7496.2,7684.0,7276.2,952.16K,-2.31%
24.12.2019,7268.3,7322.4,7433.2,7185.7,785.54K,-0.74%
25.12.2019,7224.8,7268.3,7542.4,7150.9,625.41K,-0.60%
26.12.2019,7210.9,7225.0,7414.3,7177.3,795.09K,-0.19%
27.12.2019,7261.7,7210.8,7293.8,7128.5,718.07K,0.70%
28.12.2019,7321.5,7261.9,7375.9,7256.5,610.96K,0.82%
29.12.2019,7397.5,7321.6,7518.9,7303.0,611.69K,1.04%
30.12.2019,7261.8,7397.5,7420.9,7244.1,606.11K,-1.84%
31.12.2019,7196.4,7261.5,7331.0,7167.4,586.60K,-0.90%
01.01.2020,7199.8,7196.4,7259.4,7180.0,420.28K,0.05%
02.01.2020,6967.0,7199.7,7209.6,6901.4,632.78K,-3.23%
03.01.2020,7343.1,6967.1,7402.9,6884.1,936.29K,5.40%
04.01.2020,7376.8,7345.1,7433.1,7291.4,523.91K,0.46%
05.01.2020,7372.5,7376.8,7501.0,7345.6,628.14K,-0.06%
06.01.2020,7759.1,7372.6,7783.1,7366.7,786.75K,5.24%
07.01.2020,8155.7,7759.1,8182.0,7754.1,1.01M,5.11%
08.01.2020,8059.6,8154.2,8436.4,7900.8,1.19M,-1.18%
09.01.2020,7842.4,8060.0,8065.9,7779.2,786.50K,-2.70%
10.01.2020,8187.1,7842.5,8187.4,7697.7,1.05M,4.40%
11.01.2020,8024.1,8187.8,8262.9,8008.4,776.75K,-1.99%
12.01.2020,8187.6,8023.3,8189.9,7973.1,595.22K,2.04%
13.01.2020,8111.4,8188.3,8196.7,8068.4,610.66K,-0.93%
14.01.2020,8829.2,8111.2,8898.7,8111.2,1.48M,8.85%
15.01.2020,8818.3,8827.9,8904.0,8615.5,1.17M,-0.12%
16.01.2020,8726.9,8818.1,8850.0,8605.8,748.32K,-1.04%
17.01.2020,8913.1,8726.7,9005.1,8675.9,794.11K,2.13%
18.01.2020,8916.3,8913.0,8982.3,8814.6,627.74K,0.04%
19.01.2020,8706.2,8916.3,9183.7,8552.8,975.01K,-2.36%
20.01.2020,8641.9,8705.7,8740.1,8539.2,599.06K,-0.74%
21.01.2020,8732.6,8642.0,8770.3,8524.0,540.20K,1.05%
22.01.2020,8678.5,8733.0,8805.4,8610.8,509.06K,-0.62%
23.01.2020,8405.1,8678.5,8687.3,8309.6,722.67K,-3.15%
24.01.2020,8439.9,8404.9,8522.0,8242.6,617.02K,0.41%
25.01.2020,8341.6,8439.9,8447.6,8277.2,444.00K,-1.17%
26.01.2020,8607.8,8341.6,8607.8,8304.9,468.34K,3.19%
27.01.2020,8866.6,8608.1,8983.1,8585.6,706.45K,3.01%
28.01.2020,9377.3,8866.6,9389.5,8866.6,954.20K,5.76%
29.01.2020,9298.9,9377.3,9428.7,9250.9,749.88K,-0.84%
30.01.2020,9507.3,9299.1,9569.0,9209.2,765.21K,2.24%
31.01.2020,9349.1,9508.3,9525.0,9222.3,633.37K,-1.66%
01.02.2020,9381.6,9349.3,9458.8,9301.5,458.42K,0.35%
02.02.2020,9334.9,9381.5,9465.4,9183.1,683.37K,-0.50%
03.02.2020,9296.6,9334.6,9582.8,9243.1,701.39K,-0.41%
04.02.2020,9193.9,9296.5,9347.5,9193.9,651.68K,-1.10%
05.02.2020,9611.8,9194.1,9726.8,9179.9,771.46K,4.54%
06.02.2020,9772.0,9611.8,9854.9,9536.1,778.67K,1.67%
07.02.2020,9818.6,9771.9,9872.5,9738.7,608.96K,0.48%
08.02.2020,9895.5,9817.3,9931.2,9673.2,551.31K,0.78%
09.02.2020,10151.5,9895.4,10157.1,9882.7,617.35K,2.59%
10.02.2020,9854.1,10151.5,10181.7,9774.8,781.22K,-2.93%
11.02.2020,10229.5,9854.0,10314.1,9725.1,791.28K,3.81%
12.02.2020,10317.7,10229.3,10435.6,10229.3,803.25K,0.86%
13.02.2020,10235.1,10321.9,10482.6,10116.9,940.30K,-0.80%
14.02.2020,10333.0,10235.5,10372.4,10125.2,732.51K,0.96%
15.02.2020,9907.7,10336.0,10369.8,9831.7,808.81K,-4.12%
16.02.2020,9932.3,9907.4,10056.4,9654.9,808.91K,0.25%
17.02.2020,9701.4,9931.7,9951.5,9468.9,961.88K,-2.32%
18.02.2020,10158.4,9701.5,10230.1,9601.6,945.91K,4.71%
19.02.2020,9609.4,10158.6,10230.9,9424.3,905.95K,-5.40%
20.02.2020,9602.4,9611.9,9681.4,9448.9,870.80K,-0.07%
