DATETIME,TRAFLOAD_CS_ERL,TRAFLOAD_CELL_PS_KB,TRAFLOAD_CELL_PS_DL_KB,TRAFLOAD_CELL_PS_UL_KB
12/17/2015 18:00:00,272693.89,37027742883.87,32062643761.07,4965099122.81
12/17/2015 19:00:00,267691.28,38989462452.93,33766123046.16,5223339406.77
12/17/2015 20:00:00,250299.97,40571342249.12,35108645316.9,5462696932.22
12/17/2015 21:00:00,209380.81,40467994224.02,34973391467.7,5494602756.32
12/17/2015 22:00:00,165118.6,41844083692.04,36422553260.13,5421530431.9
12/17/2015 23:00:00,117431.22,37813154364.42,33080264619.47,4732889744.95
12/18/2015,74667.55,30127039278.58,26572093659.02,3554945619.56
12/18/2015 01:00:00,38793.92,19519594979.37,17348304272.35,2171290707.02
12/18/2015 02:00:00,18954.98,11260407658.45,9992139590.51,1268268067.94
12/18/2015 03:00:00,9262.84,6736100908.13,5949257577.43,786843330.7
12/18/2015 04:00:00,5273.8,4614072267.9,4051899862.69,562172405.22
12/18/2015 05:00:00,4378.93,3806718582.87,3315319092.69,491399490.18
12/18/2015 06:00:00,9640.94,6082236379.42,5281180597.34,801055782.09
12/18/2015 07:00:00,33531.3,13807156919.74,12030796463.57,1776360456.16
12/18/2015 08:00:00,76540.71,19710973764.59,17142862442.99,2568111321.61
12/18/2015 09:00:00,143175.25,22742313191.34,19699345026.85,3042968164.49
12/18/2015 10:00:00,221863.14,25777745807.74,22230248001.92,3547497805.81
12/18/2015 11:00:00,265503.89,26187630724.18,22470647040.93,3716983683.24
12/18/2015 12:00:00,259365.74,27641264436.8,23749508341.36,3891756095.45
12/18/2015 13:00:00,292226.05,29161981752.75,25025846187.8,4136135564.95
12/18/2015 14:00:00,273369.73,29211684022.07,25099182194.74,4112501827.33
12/18/2015 15:00:00,284122.79,29773680510.45,25526956486.43,4246724024.02
12/18/2015 16:00:00,302998.63,31231333605.79,26796409242.4,4434924363.39
12/18/2015 17:00:00,294643.92,33670481427.86,29023641530.58,4646839897.28
12/18/2015 18:00:00,278281.48,36822971593.78,31835638297.23,4987333296.54
12/18/2015 19:00:00,270751.07,39343197273.36,34091940934.05,5251256339.31
12/18/2015 20:00:00,240347.34,40700937641.79,35238871372.49,5462066269.3
12/18/2015 21:00:00,196088.19,41186231748.2,35678078196.75,5508153551.45
12/18/2015 22:00:00,158616.43,41458610099.2,36073049429.67,5385560669.53
12/18/2015 23:00:00,117835.43,39418532526.44,34477756485.85,4940776040.6
12/19/2015,80682.93,34339308015.64,30337681424.42,4001626591.22
12/19/2015 01:00:00,45139.76,23661729241.17,21037591517.05,2624137724.12
12/19/2015 02:00:00,23673.27,14081674129.88,12525560788.51,1556113341.37
12/19/2015 03:00:00,11923.83,8210863675.52,7257916108.12,952947567.4
12/19/2015 04:00:00,6595.68,5352493946.97,4699504257.57,652989689.39
12/19/2015 05:00:00,4929.97,4283531070.68,3742061927.83,541469142.85
12/19/2015 06:00:00,7484.65,5374529931.29,4692634135.23,681895796.06
12/19/2015 07:00:00,20502.8,10367881132.73,9097516248.93,1270364883.8
12/19/2015 08:00:00,49598.27,17005707029.33,14996199479.03,2009507550.3
12/19/2015 09:00:00,99101.41,22638064911.08,19922252948,2715811963.08
12/19/2015 10:00:00,169741.51,26809393605.82,23450614123.19,3358779482.63
12/19/2015 11:00:00,233923.87,28384375601.04,24612341458.93,3772034142.11
12/19/2015 12:00:00,269677.42,30046809619.64,25959554195.72,4087255423.92
12/19/2015 13:00:00,271960.07,31254977376.94,26969483614.94,4285493762
12/19/2015 14:00:00,252770.61,31860427793.47,27471524977.03,4388902816.44
12/19/2015 15:00:00,246460.25,32925550844.03,28398133179.11,4527417664.92
12/19/2015 16:00:00,249690.21,33667877301.13,29000592260.01,4667285041.12
12/19/2015 17:00:00,247534.13,35472485195.28,30557344595.22,4915140600.06
12/19/2015 18:00:00,235287.36,37699735618.66,32516995363.83,5182740254.83
12/19/2015 19:00:00,227390,40235353099.28,34718247750.43,5517105348.85
12/19/2015 20:00:00,204364.28,41898756259.34,36144880916.4,5753875342.95
12/19/2015 21:00:00,178574.06,43297023982.51,37504125481.42,5792898501.1
12/19/2015 22:00:00,150985.03,43488187636.57,37741808253.52,5746379383.06
12/19/2015 23:00:00,118267.98,42095265861.9,36741420355.35,5353845506.55
12/20/2015,82907.94,36713236936.77,32305072293.26,4408164643.51
12/20/2015 01:00:00,50619.86,26893088431.69,23851730487.77,3041357943.92
12/20/2015 02:00:00,29193.93,17433486215.62,15500478133.22,1933008082.4
12/20/2015 03:00:00,15593.22,10144592528.87,8981439949.97,1163152578.9
12/20/2015 04:00:00,8428.35,6049461882.09,5322256220.52,727205661.57
12/20/2015 05:00:00,5627,4176463375.42,3632455514.16,544007861.26
12/20/2015 06:00:00,6260.21,4714548382.81,4109899337.16,604649045.65
12/20/2015 07:00:00,11922.68,7941745710.9,6981307332.26,960438378.64
12/20/2015 08:00:00,25808.01,14012810123.26,12415774220.79,1597035902.47
12/20/2015 09:00:00,54594.71,21065497210.5,18633523520.46,2431973690.05
12/20/2015 10:00:00,104880.61,26971432008.68,23727915078.74,3243516929.95
12/20/2015 11:00:00,164531.86,30082592761.53,26225965875.17,3856626886.36
12/20/2015 12:00:00,211894.34,31553864039.09,27297018612.26,4256845426.83
12/20/2015 13:00:00,225935.57,32649090630.95,28097828960.12,4551261670.83
12/20/2015 14:00:00,216392.76,33289728258.84,28605372309.55,4684355949.29
12/20/2015 15:00:00,213787.22,33969376453.67,29175579367.31,4793797086.35
12/20/2015 16:00:00,210488.9,35826951890.59,30609444215.87,5217507674.72
12/20/2015 17:00:00,206862.5,37257863113.76,31869241307.9,5388621805.86
12/20/2015 18:00:00,210286.36,38067579272.92,32760557584.33,5307021688.59
12/20/2015 19:00:00,211023.23,40779969810.97,34966142603.89,5813827207.08
12/20/2015 20:00:00,200000.94,41551993803.39,35608730384.43,5943263418.96
12/20/2015 21:00:00,180364.35,40846358821.47,35242113196.03,5604245625.45
12/20/2015 22:00:00,149751.3,40062714903.44,34728623061.02,5334091842.43
12/20/2015 23:00:00,113603.88,37908709956.24,33066753437.92,4841956518.32
12/21/2015,75543.14,30596324781.69,26942046081.87,3654278699.82
12/21/2015 01:00:00,40520.64,19903092423.37,17626278236.67,2276814186.7
12/21/2015 02:00:00,19957.02,11410187902.17,10118767349.18,1291420552.98
12/21/2015 03:00:00,9940.93,6727580517.96,5930618563.33,796961954.63
12/21/2015 04:00:00,5409.73,4404232136.52,3857316789.98,546915346.54
12/21/2015 05:00:00,4278.16,3503422139.97,3030829331.75,472592808.22
12/21/2015 06:00:00,9615.31,5287614133.92,4548275397.28,739338736.64
12/21/2015 07:00:00,33115.75,11837840230.69,10204507165.03,1633333065.66
12/21/2015 08:00:00,75102.51,17462903475.95,15063288235.34,2399615240.6
12/21/2015 09:00:00,139415.82,20847626147.35,17926292659.24,2921333488.11
12/21/2015 10:00:00,216436.94,24441931040.83,20980966485.21,3460964555.62
12/21/2015 11:00:00,268644.02,25941445234.6,22245510569.63,3695934664.97
12/21/2015 12:00:00,294848.44,27827644707.4,23825843606.85,4001801100.56
12/21/2015 13:00:00,292049.01,28760418923.7,24652715134.77,4107703788.94
12/21/2015 14:00:00,277379.23,28113466973.98,24066542781.74,4046924192.25
12/21/2015 15:00:00,290992.02,29463527951.87,25238461261.22,4225066690.65
12/21/2015 16:00:00,302880.17,29769966271.57,25433255987.56,4336710284.01
12/21/2015 17:00:00,292392.11,31582231445.2,27062209333.91,4520022111.29
12/21/2015 18:00:00,279473.99,34808865002.7,29985377343.73,4823487658.97
12/21/2015 19:00:00,275218.65,36909834612.07,31785845208.97,5123989403.1
12/21/2015 20:00:00,249491.28,39693773623.81,34082695063.52,5611078560.29
12/21/2015 21:00:00,209643.32,40648036122.31,34878895338.47,5769140783.84
12/21/2015 22:00:00,166938.5,39028825123.45,33795613214.8,5233211908.65
12/21/2015 23:00:00,118073.2,36161395865.22,31578272681.61,4583123183.61
12/22/2015,76040.37,29366217847.42,25833901170.26,3532316677.16
12/22/2015 01:00:00,38980.57,18243039646.32,16126690060.71,2116349585.61
12/22/2015 02:00:00,18777.39,10513805039.5,9281012421.71,1232792617.79
12/22/2015 03:00:00,9431.96,6488378596.5,5704426925.08,783951671.42
12/22/2015 04:00:00,5420.94,4534732456.65,3954759639.33,579972817.33
12/22/2015 05:00:00,4527.47,3718794372.98,3217098539.46,501695833.52
12/22/2015 06:00:00,9452.8,5530491398.06,4764814631.87,765676766.2
12/22/2015 07:00:00,32962.88,12554408475.87,10825948562.72,1728459913.15
12/22/2015 08:00:00,76137.74,18480566945.77,15937067490.95,2543499454.83
12/22/2015 09:00:00,142863.05,21599373765.6,18555405441.92,3043968323.68
12/22/2015 10:00:00,227135.88,24416647887.66,20856459692.46,3560188195.2
12/22/2015 11:00:00,282606.27,25384175070.34,21626352192.99,3757822877.35
12/22/2015 12:00:00,311599.11,27131187200.77,23121796060,4009391140.77
12/22/2015 13:00:00,314522.91,28034521579.35,23898299708.94,4136221870.41
12/22/2015 14:00:00,295352.71,27292593324.58,23216166253.24,4076427071.34
12/22/2015 15:00:00,313222.23,28337036332.63,24136858830.97,4200177501.66
12/22/2015 16:00:00,332361.19,28803501684.86,24522135176.81,4281366508.04
12/22/2015 17:00:00,344361.09,29694130397.92,25312257409.39,4381872988.53
12/22/2015 18:00:00,351515.96,33089414422.25,28370047865.88,4719366556.36
12/22/2015 19:00:00,378853,34532925790.1,29586889610.53,4946036179.57
12/22/2015 20:00:00,376627.34,36455433837.4,31285285393.33,5170148444.07
12/22/2015 21:00:00,309473.7,37672809278.17,32425732949.52,5247076328.65
12/22/2015 22:00:00,218965.18,38182197789.86,33036069870.05,5146127919.82
12/22/2015 23:00:00,133646.69,35521984119.92,30989600932.83,4532383187.1
12/23/2015,75315.14,28695280353.91,25194058350.26,3501222003.65
12/23/2015 01:00:00,37368.47,18346111031.27,16219452008.15,2126659023.12
12/23/2015 02:00:00,17802.81,10695035533.13,9455705930.4,1239329602.73
12/23/2015 03:00:00,8627.9,6620836604.91,5825875922.64,794960682.27
12/23/2015 04:00:00,4716.4,4511210280.44,3937911606.13,573298674.32
12/23/2015 05:00:00,4031.24,3833017635.45,3319471391.88,513546243.56
12/23/2015 06:00:00,9268.4,5983948414.39,5159571654.61,824376759.78
12/23/2015 07:00:00,32708.58,13479415947.35,11661608060.03,1817807887.31
12/23/2015 08:00:00,75460.67,19665584518.61,17032056507.85,2633528010.76
12/23/2015 09:00:00,138892.2,22902774318.25,19783222854.47,3119551463.78
12/23/2015 10:00:00,211840.81,26373770500.98,22759599521.57,3614170979.4
12/23/2015 11:00:00,258198.5,27799799320.84,23908127543.91,3891671776.93
12/23/2015 12:00:00,282523.63,29551721939.97,25387097150.66,4164624789.3
12/23/2015 13:00:00,276709.86,30796315891.3,26466110021.07,4330205870.23
12/23/2015 14:00:00,260344.39,30543381684.14,26194061709.05,4349319975.09
12/23/2015 15:00:00,273697.76,32181286165.29,27656121449.32,4525164715.97
12/23/2015 16:00:00,289808.1,32592759801.62,28007474116.17,4585285685.44
12/23/2015 17:00:00,285383.36,34600951554.34,29833745409.14,4767206145.2
12/23/2015 18:00:00,273523.8,37954185727.05,32852768391.17,5101417335.88
12/23/2015 19:00:00,265325.27,40787662186.56,35381233821.25,5406428365.32
12/23/2015 20:00:00,245214.54,42663716324.6,36964287608.84,5699428715.76
12/23/2015 21:00:00,200906.35,42690738138.37,37107573193.38,5583164944.99
12/23/2015 22:00:00,160792.7,43151697596.23,37664461166.52,5487236429.71
12/23/2015 23:00:00,114432.71,39511239065.27,34691209329.17,4820029736.1
12/24/2015,75188.02,33140997395.31,29332649395.85,3808347999.47
12/24/2015 01:00:00,38853.96,21271794826.85,18929615421.89,2342179404.96
12/24/2015 02:00:00,19727.1,12794921546.21,11403288631.44,1391632914.77
12/24/2015 03:00:00,9958.01,7763838005.23,6890336479.27,873501525.96
12/24/2015 04:00:00,5445.81,5079325938.44,4476040221.52,603285716.92
12/24/2015 05:00:00,4344.22,4172984069.88,3637397898.15,535586171.73
12/24/2015 06:00:00,9406.62,6138790886.41,5332447557.64,806343328.77
12/24/2015 07:00:00,32866.51,13719337586.69,11934932463.95,1784405122.74
12/24/2015 08:00:00,76005.12,19961477253.86,17376524638.13,2584952615.73
12/24/2015 09:00:00,139907.17,23613491510.03,20469019503.84,3144472006.19
12/24/2015 10:00:00,213703.93,26784365339.98,23086774560.1,3697590779.88
12/24/2015 11:00:00,261351.51,28229754182.88,24281914010.7,3947840172.18
12/24/2015 12:00:00,283568.74,29676597279.41,25537619992.36,4138977287.05
12/24/2015 13:00:00,278262.91,30827713115.38,26532730057.82,4294983057.56
12/24/2015 14:00:00,260639.76,30515281679.44,26215539359.06,4299742320.38
12/24/2015 15:00:00,273030.33,31315434445.09,26838119953.11,4477314491.98
12/24/2015 16:00:00,290878.35,31434412728.63,26903418085.16,4530994643.47
12/24/2015 17:00:00,285611.6,34477843809.37,29750341069.82,4727502739.55
12/24/2015 18:00:00,273104.77,37824262177.92,32783483846.36,5040778331.56
12/24/2015 19:00:00,267013.37,40297899388.41,34967496369.65,5330403018.77
12/24/2015 20:00:00,247063.55,41757703006.74,36207269847.14,5550433159.6
12/24/2015 21:00:00,207438.87,41576136404.19,36014202591.4,5561933812.8
12/24/2015 22:00:00,166998.42,41730073974.3,36276605739.17,5453468235.12
12/24/2015 23:00:00,116615.94,38633651265.97,33847321239.94,4786330026.02
12/25/2015,78204.19,32422941140.7,28650607055.35,3772334085.35
12/25/2015 01:00:00,43837.3,20899067946.79,18585899320.34,2313168626.45
12/25/2015 02:00:00,20715.32,12319081310.81,10962259413.9,1356821896.9
12/25/2015 03:00:00,10205.45,7518198231.58,6665510425.53,852687806.06
12/25/2015 04:00:00,5509.14,5106344725.07,4501146487.85,605198237.22
12/25/2015 05:00:00,4470.26,4051076178,3534465498.7,516610679.31
12/25/2015 06:00:00,9648.49,6222762567.54,5407857104.17,814905463.37
12/25/2015 07:00:00,33448.45,13933030323.68,12122094639.71,1810935683.97
12/25/2015 08:00:00,77358.4,20193676221.17,17581941829.75,2611734391.42
12/25/2015 09:00:00,144329.77,23200778312.62,20110941482.82,3089836829.8
12/25/2015 10:00:00,223301.88,26755235056.07,23133809284.32,3621425771.75
12/25/2015 11:00:00,267212.81,27632614616.49,23787512437.81,3845102178.68
12/25/2015 12:00:00,260982.03,28653929433.66,24689898620.98,3964030812.68
12/25/2015 13:00:00,295667.05,30184427283.31,25974821785.29,4209605498.02
12/25/2015 14:00:00,277070.33,30569218149.86,26340866904.38,4228351245.49
12/25/2015 15:00:00,289481.51,31713456198.94,27317913574.24,4395542624.7
12/25/2015 16:00:00,304795.63,32756466257.48,28180484216.74,4575982040.74
12/25/2015 17:00:00,296173.32,34368145019.66,29601193916.37,4766951103.28
12/25/2015 18:00:00,278213.84,38544857360.71,33454341421.34,5090515939.36
12/25/2015 19:00:00,271941.96,41012816795.34,35606199452.39,5406617342.95
12/25/2015 20:00:00,244459.31,42655125947.55,37002038460.79,5653087486.76
12/25/2015 21:00:00,199334.51,42958725147.59,37355715242.87,5603009904.73
12/25/2015 22:00:00,161989.32,42831441337.9,37337075850.4,5494365487.5
12/25/2015 23:00:00,121516.49,41446801122.26,36367044184.78,5079756937.48
12/26/2015,83378.46,36491141998.27,32309000295.17,4182141703.11
12/26/2015 01:00:00,47171.95,25046469809.78,22329031270.56,2717438539.21
12/26/2015 02:00:00,25307.23,15791402572.86,14102532264.71,1688870308.15
12/26/2015 03:00:00,12978.68,9221864262.12,8201424375.73,1020439886.39
12/26/2015 04:00:00,7042.98,5794466572.09,5133613584.06,660852988.04
12/26/2015 05:00:00,5064.32,4400370085.29,3856661835.01,543708250.28
12/26/2015 06:00:00,7494.75,5617418116.6,4931621633.02,685796483.58
12/26/2015 07:00:00,20437.71,10876034517.54,9593073888.34,1282960629.2
12/26/2015 08:00:00,49445.81,17820597770.23,15773128223.62,2047469546.61
12/26/2015 09:00:00,98344.3,23617834699.2,20837678747.67,2780155951.53
12/26/2015 10:00:00,170167.5,28207932736.36,24763797590.43,3444135145.93
12/26/2015 11:00:00,234986.9,30355779118.79,26463533541.39,3892245577.4
12/26/2015 12:00:00,270679.9,31493702756.18,27290657342.96,4203045413.22
12/26/2015 13:00:00,275151.34,32747023716.5,28337950155.71,4409073560.79
12/26/2015 14:00:00,256118.56,33792462200.44,29218393161.91,4574069038.54
12/26/2015 15:00:00,250021.46,34600240381.1,29917304471.79,4682935909.31
12/26/2015 16:00:00,254340.46,35157074934.67,30372950619.7,4784124314.96
12/26/2015 17:00:00,252722.77,36983510329.27,31944106562.24,5039403767.03
12/26/2015 18:00:00,239079.78,39575813287.48,34230078520.28,5345734767.19
12/26/2015 19:00:00,231137.79,42081312892.98,36407896638.23,5673416254.75
12/26/2015 20:00:00,210775.17,43805690936.61,37884635700.19,5921055236.42
12/26/2015 21:00:00,186333.41,44902370714.25,38941504463,5960866251.25
12/26/2015 22:00:00,156109.98,45252379935.09,39389149912.67,5863230022.42
12/26/2015 23:00:00,121993.96,44132085889.2,38658665776.92,5473420112.28
12/27/2015,86249.2,40672066672.29,35935004641,4737062031.29
12/27/2015 01:00:00,53032.33,30519877952.46,27190517066.74,3329360885.72
12/27/2015 02:00:00,30531.31,20421074276.71,18242742974.31,2178331302.41
12/27/2015 03:00:00,16272.93,12006020930.5,10704181291.03,1301839639.47
12/27/2015 04:00:00,8753.85,7378772157.63,6553047856.28,825724301.35
12/27/2015 05:00:00,5658.46,5090406058.02,4496360317.26,594045740.75
12/27/2015 06:00:00,6277.94,5363653438.89,4719118908.97,644534529.92
12/27/2015 07:00:00,12009.13,9129678088.34,8085659947.68,1044018140.67
12/27/2015 08:00:00,26559.31,16034003895.2,14293123384.18,1740880511.01
12/27/2015 09:00:00,57021.81,23772203611.99,21145569123.33,2626634488.65
12/27/2015 10:00:00,108686.45,29923434619.94,26457639930.22,3465794689.72
12/27/2015 11:00:00,170052.25,33442018752.34,29323326422.82,4118692329.52
12/27/2015 12:00:00,215938.08,34467444812.38,29994630319.32,4472814493.06
12/27/2015 13:00:00,228369.45,35582951188.88,30851742047.78,4731209141.11
12/27/2015 14:00:00,218790.55,36508945339.88,31547037175.7,4961908164.18
12/27/2015 15:00:00,214446.33,37177846735.39,32091418827.29,5086427908.1
12/27/2015 16:00:00,212919.28,38567816704.45,33092968869.81,5474847834.64
12/27/2015 17:00:00,209885.57,40314512017.03,34622018243.36,5692493773.67
12/27/2015 18:00:00,214072.27,40707157716.82,35164237800.1,5542919916.72
12/27/2015 19:00:00,216305.83,43797151568.4,37779122608.88,6018028959.51
12/27/2015 20:00:00,206496.04,44872578791.56,38662809393.57,6209769397.98
12/27/2015 21:00:00,186069.41,44903310556.84,38941661482.82,5961649074.02
12/27/2015 22:00:00,153303.44,44242364547.11,38571885020.45,5670479526.66
12/27/2015 23:00:00,116533.21,42208053411.66,37068906476.02,5139146935.64
12/28/2015,77137.51,34126142401.04,30177831821.27,3948310579.77
12/28/2015 01:00:00,41711.14,22285898590.24,19842350431.04,2443548159.2
12/28/2015 02:00:00,20635.19,12896913752.05,11483065723.5,1413848028.55
12/28/2015 03:00:00,10396.91,7621567157.9,6757187564.33,864379593.57
12/28/2015 04:00:00,5490.12,5000811473.8,4405522323.6,595289150.2
12/28/2015 05:00:00,4366.98,4007569625.49,3497212026.39,510357599.1
12/28/2015 06:00:00,9667.71,5920930040.23,5139212053.2,781717987.04
12/28/2015 07:00:00,33431.16,12910010196.54,11180360938.82,1729649257.72
12/28/2015 08:00:00,77819.35,19059345295.54,16520198297.01,2539146998.53
12/28/2015 09:00:00,146897.65,22589462956.47,19538213261.28,3051249695.19
12/28/2015 10:00:00,224912.99,26203129388.04,22623471253.9,3579658134.14
12/28/2015 11:00:00,277897.94,27691986518.7,23831846885.23,3860139633.47
12/28/2015 12:00:00,302435.26,29453509160.11,25318688548.89,4134820611.22
12/28/2015 13:00:00,299142.81,30557013879.55,26291363731.41,4265650148.14
12/28/2015 14:00:00,281852.55,29887932061.48,25667960943.2,4219971118.28
12/28/2015 15:00:00,293264.58,31010066934.65,26608114368.7,4401952565.95
12/28/2015 16:00:00,307324.65,31903478995.22,27344809552,4558669443.22
12/28/2015 17:00:00,300257.04,34025725382.67,29253214783.86,4772510598.81
12/28/2015 18:00:00,285183.5,37338012842.83,32236757656.36,5101255186.47
12/28/2015 19:00:00,281296.19,39789687710.24,34357158741.88,5432528968.37
12/28/2015 20:00:00,252912.58,42572617883.71,36648313888.59,5924303995.12
12/28/2015 21:00:00,209531.46,43303619213.13,37304991876.08,5998627337.05
12/28/2015 22:00:00,170881.82,42379770032.9,36918716688.07,5461053344.83
12/28/2015 23:00:00,121193.05,39585441683.06,34730244873.04,4855196810.01
12/29/2015,76894.19,31791966334,28107536354.89,3684429979.11
12/29/2015 01:00:00,39633.96,20009992248.64,17780966761.07,2229025487.57
12/29/2015 02:00:00,18885.94,11874551471.03,10542591836.79,1331959634.24
12/29/2015 03:00:00,9390.11,7401896557.28,6545081037.04,856815520.25
12/29/2015 04:00:00,5173.83,4977477253.09,4375390832.05,602086421.04
12/29/2015 05:00:00,4190.56,4080158203.44,3569091598.55,511066604.89
12/29/2015 06:00:00,9463.6,6130332623.64,5329856862.23,800475761.41
12/29/2015 07:00:00,33248.21,13919328064.66,12118121951.76,1801206112.9
12/29/2015 08:00:00,77419.61,20295010534.17,17647126895.9,2647883638.27
12/29/2015 09:00:00,144448.32,23614091021.66,20452377151.46,3161713870.2
12/29/2015 10:00:00,220835.09,27159027097.79,23497167136.17,3661859961.61
12/29/2015 11:00:00,273183.41,28672789764.3,24730802391.38,3941987372.92
12/29/2015 12:00:00,294374.96,30263038486.54,26090371210.78,4172667275.76
12/29/2015 13:00:00,290566.53,31472113375.52,27148080789.59,4324032585.93
12/29/2015 14:00:00,273042.68,30819879312.06,26559439979.78,4260439332.28
12/29/2015 15:00:00,285702.42,32085728618.47,27665299761.68,4420428856.78
12/29/2015 16:00:00,300550.85,33285589445.25,28697166415.41,4588423029.83
12/29/2015 17:00:00,291852.11,35260678548.62,30502811997.55,4757866551.07
12/29/2015 18:00:00,277818.47,38337700391.94,33256204728.76,5081495663.18
12/29/2015 19:00:00,276201.92,40846312858.67,35444668694.69,5401644163.98
12/29/2015 20:00:00,256638.61,43151897547.48,37473071417.91,5678826129.57
12/29/2015 21:00:00,215623.39,43679731756.24,37977514076.6,5702217679.64
12/29/2015 22:00:00,170648.38,43805468297.56,38216917413.75,5588550883.81
12/29/2015 23:00:00,122592.61,41269807638.89,36249620814.92,5020186823.97
12/30/2015,76697.07,32776772588.93,29042229397.13,3734543191.81
12/30/2015 01:00:00,40260.1,20968961192.12,18678738535.85,2290222656.27
12/30/2015 02:00:00,18847.56,12444873331.16,11041897902.99,1402975428.17
12/30/2015 03:00:00,9567.63,7566207958.42,6686292045.12,879915913.29
12/30/2015 04:00:00,5198.52,5044086679.48,4441242285.9,602844393.57
12/30/2015 05:00:00,4345.16,4202395234.29,3674596084.89,527799149.39
12/30/2015 06:00:00,9715.56,6177063169.37,5376530917.02,800532252.35
12/30/2015 07:00:00,34542.28,13550567953.81,11781051780.92,1769516172.89
12/30/2015 08:00:00,80126.18,19790634886.57,17203551461.74,2587083424.83
12/30/2015 09:00:00,150286.29,23546140758.94,20387768711.81,3158372047.13
12/30/2015 10:00:00,230027.22,27387113278.86,23580356741.01,3806756537.85
12/30/2015 11:00:00,278922.48,29288199033.79,25157932853.24,4130266180.55
12/30/2015 12:00:00,294133.04,30727800449.73,26395716270.28,4332084179.45
12/30/2015 13:00:00,291236.62,32426777887.5,27884812175.92,4541965711.57
12/30/2015 14:00:00,276531.84,31936284942.63,27415988554.5,4520296388.14
12/30/2015 15:00:00,288931.97,32889822344.37,28245677092.33,4644145252.03
12/30/2015 16:00:00,304760.23,33616878486.52,28847533917.88,4769344568.64
12/30/2015 17:00:00,295574.19,35582243673.65,30654675511.44,4927568162.21
12/30/2015 18:00:00,282742.6,38748472647.53,33509769823.23,5238702824.29
12/30/2015 19:00:00,287773.47,40731371581.15,35174346057.46,5557025523.69
12/30/2015 20:00:00,263068.29,42520757182.66,36687216926.26,5833540256.4
12/30/2015 21:00:00,218113.73,43216001238.09,37316212709.95,5899788528.14
12/30/2015 22:00:00,177602.26,43319921563.28,37505717809.64,5814203753.64
12/30/2015 23:00:00,120317.8,39566767354.28,34504518013.27,5062249341.01
12/31/2015,83860.91,35174269097.56,30990828384.01,4183440713.55
12/31/2015 01:00:00,44185.45,22943044935.45,20364440119.17,2578604816.28
12/31/2015 02:00:00,21726.48,13587241167.37,12078348712.32,1508892455.06
12/31/2015 03:00:00,10788.01,8061886794.29,7122690632.59,939196161.7
12/31/2015 04:00:00,5875.32,5261030778.83,4621386738.74,639644040.09
12/31/2015 05:00:00,4897.07,4324304980.46,3763297165.56,561007814.9
12/31/2015 06:00:00,11914.83,6212417196.2,5373298428.33,839118767.87
12/31/2015 07:00:00,41422.42,12860256904.61,11085247831.99,1775009072.61
12/31/2015 08:00:00,86373.12,19736505546.08,17029351862.88,2707153683.2
12/31/2015 09:00:00,155554.44,24649404728.21,21232306363.18,3417098365.03
12/31/2015 10:00:00,238342.29,28370506717.73,24332386386.74,4038120331
12/31/2015 11:00:00,297914.74,30385963582.05,25969254524.2,4416709057.86
12/31/2015 12:00:00,316498.98,31489372412.54,26861804883.46,4627567529.09
12/31/2015 13:00:00,314863.78,33113081200.23,28237072552.41,4876008647.82
12/31/2015 14:00:00,298011.58,33426874163.96,28577503860.62,4849370303.34
12/31/2015 15:00:00,305869.86,34703132060.55,29722736134.43,4980395926.12
12/31/2015 16:00:00,312353.73,34969059104.66,29971182532.35,4997876572.31
12/31/2015 17:00:00,297908.48,35607202305.51,30569509756.32,5037692549.19
12/31/2015 18:00:00,276461.68,38109774835.75,32834651862.93,5275122972.82
12/31/2015 19:00:00,269874.79,40191481860.78,34407083308.14,5784398552.64
12/31/2015 20:00:00,235970.5,41521985344.11,35542818033.5,5979167310.62
12/31/2015 21:00:00,206053.46,43154621750.68,37151376687.95,6003245062.73
12/31/2015 22:00:00,180743.8,45189936966,38642660513.65,6547276452.35
12/31/2015 23:00:00,151664.83,45363312086.74,38466086768.29,6897225318.45
01/01/2016,161054.69,42756323530.27,35833494898.4,6922828631.87
01/01/2016 01:00:00,72078.98,34209224626.5,29572086321.83,4637138304.67
01/01/2016 02:00:00,42774.05,22962488196.73,20011096613.26,2951391583.47
01/01/2016 03:00:00,24021.05,13990050543.79,12217370527.59,1772680016.19
01/01/2016 04:00:00,12750.39,8237959711.43,7189670213.37,1048289498.07
01/01/2016 05:00:00,7437.99,5395303641.35,4692068081.47,703235559.88
01/01/2016 06:00:00,6831.96,5259906722.85,4570161243,689745479.85
01/01/2016 07:00:00,11649.02,8187344085.91,7193303366.45,994040719.47
01/01/2016 08:00:00,24067.42,14007440766.65,12421053975.95,1586386790.7
01/01/2016 09:00:00,54214.72,21669966504.48,19164471088.55,2505495415.92
01/01/2016 10:00:00,107899.56,28241683530.84,24807886254.39,3433797276.45
01/01/2016 11:00:00,170704.55,30592016582.73,26606149629.27,3985866953.46
01/01/2016 12:00:00,217697.77,30900460066.54,26672136332.38,4228323734.15
01/01/2016 13:00:00,253095.08,35084474277.81,30153124948.4,4931349329.41
01/01/2016 14:00:00,235087.2,36290516128.45,31217951392.07,5072564736.38
01/01/2016 15:00:00,226719.27,37162765686.83,32025307213.39,5137458473.44
01/01/2016 16:00:00,225325.07,37734815552.56,32560404289.39,5174411263.17
01/01/2016 17:00:00,218302.76,38389993571.53,33138848509.28,5251145062.25
01/01/2016 18:00:00,208248.15,40494892805.32,35029820669.74,5465072135.57
